IndicatorCode,SpatialDim,ParentLocation,TimeDim,NumericValue,Low,High,Dim1
WHOSIS_000001,KAZ,Europe,2005,65.06713,64.78547,65.41491,SEX_BTSX
WHOSIS_000001,GLOBAL,,2016,69.88453,69.45627,70.45057,SEX_MLE
WHOSIS_000001,EUR,,2015,80.24969,80.18759,80.38731,SEX_FMLE
WHOSIS_000001,ARG,Americas,2017,79.59317,79.58227,79.66352,SEX_FMLE
WHOSIS_000001,DZA,Africa,2002,74.24578,73.88849,74.67235,SEX_FMLE
WHOSIS_000001,MLI,Africa,2016,61.09242,60.16535,61.99798,SEX_FMLE
WHOSIS_000001,AFG,Eastern Mediterranean,2020,61.68774,60.91737,62.40651,SEX_FMLE
WHOSIS_000001,ARE,Eastern Mediterranean,2017,81.821,81.58862,82.2029,SEX_FMLE
WHOSIS_000001,AFG,Eastern Mediterranean,2001,54.57006,53.56015,55.62005,SEX_FMLE
WHOSIS_000001,UKR,Europe,2003,67.52472,67.48688,67.60975,SEX_BTSX
WHOSIS_000001,HND,Americas,2013,67.22279,66.44551,68.09707,SEX_MLE
WHOSIS_000001,SGP,Western Pacific,2007,78.11003,78.09008,78.20356,SEX_MLE
WHOSIS_000001,ETH,Africa,2007,58.61373,58.00052,59.40926,SEX_MLE
WHOSIS_000001,MMR,South-East Asia,2002,57.79438,57.06384,58.66159,SEX_MLE
WHOSIS_000001,PSE,Eastern Mediterranean,2006,65.33308,64.92037,65.75393,SEX_MLE
WHOSIS_000001,IND,South-East Asia,2003,65.89296,65.39144,66.60027,SEX_FMLE
WHOSIS_000001,THA,South-East Asia,2021,75.29014,74.58032,76.16408,SEX_BTSX
WHOSIS_000001,AFR,,2021,65.37138,64.54035,66.1883,SEX_FMLE
WHOSIS_000001,CAN,Americas,2016,79.85223,79.84133,79.93117,SEX_MLE
WHOSIS_000001,BGD,South-East Asia,2016,74.6002,74.02875,75.15531,SEX_FMLE
WHOSIS_000001,PNG,Western Pacific,2002,64.28966,63.5423,65.1607,SEX_FMLE
WHOSIS_000001,CHE,Europe,2014,82.8492,82.81714,82.9265,SEX_BTSX
WHOSIS_000001,ECU,Americas,2014,76.89696,76.53756,77.30391,SEX_BTSX
WHOSIS_000001,FIN,Europe,2017,81.32144,81.28729,81.41475,SEX_BTSX
WHOSIS_000001,SRB,Europe,2003,75.04955,74.96104,75.20081,SEX_FMLE
WHOSIS_000001,MRT,Africa,2011,68.97293,68.46165,69.92485,SEX_MLE
WHOSIS_000001,MDG,Africa,2000,59.79081,59.16083,60.40151,SEX_FMLE
WHOSIS_000001,AUT,Europe,2012,78.23869,78.23044,78.31768,SEX_MLE
WHOSIS_000001,BGD,South-East Asia,2015,74.34653,73.86304,75.02363,SEX_FMLE
WHOSIS_000001,USA,Americas,2002,76.84998,76.80167,76.89829,SEX_BTSX
WHOSIS_000001,USA,Americas,2019,76.53353,76.48463,76.58243,SEX_MLE
WHOSIS_000001,IND,South-East Asia,2007,64.65614,64.06602,65.26943,SEX_MLE
WHOSIS_000001,LTU,Europe,2011,68.00644,67.93074,68.12311,SEX_MLE
WHOSIS_000001,GLOBAL,,2019,73.12337,72.61348,73.81672,SEX_BTSX
WHOSIS_000001,SAU,Eastern Mediterranean,2001,69.72173,69.18187,70.19299,SEX_MLE
WHOSIS_000001,CAN,Americas,2004,79.85004,79.83477,79.91686,SEX_BTSX
WHOSIS_000001,DOM,Americas,2001,70.85923,70.254,71.51946,SEX_MLE
WHOSIS_000001,ATG,Americas,2010,73.07679,72.87039,73.39474,SEX_MLE
WHOSIS_000001,LAO,Western Pacific,2016,65.12494,64.28979,66.10709,SEX_MLE
WHOSIS_000001,KIR,Western Pacific,2015,61.68537,60.67185,62.58512,SEX_BTSX
WHOSIS_000001,EMR,,2018,68.25269,67.4802,68.98784,SEX_MLE
WHOSIS_000001,KHM,Western Pacific,2015,65.84405,65.11744,66.48668,SEX_MLE
WHOSIS_000001,CRI,Americas,2007,77.8403,77.74936,77.96768,SEX_MLE
WHOSIS_000001,SLB,Western Pacific,2010,62.05787,61.27003,63.03628,SEX_MLE
WHOSIS_000001,CIV,Africa,2018,62.90791,62.10197,63.83925,SEX_BTSX
WHOSIS_000001,GHA,Africa,2006,58.45478,57.93878,59.16379,SEX_MLE
WHOSIS_000001,MAR,Eastern Mediterranean,2014,72.33786,71.69895,73.34435,SEX_MLE
WHOSIS_000001,IND,South-East Asia,2013,68.51609,68.06459,69.03449,SEX_BTSX
WHOSIS_000001,ZAF,Africa,2014,62.78313,62.56509,63.0976,SEX_BTSX
WHOSIS_000001,DJI,Eastern Mediterranean,2017,63.03561,61.85179,64.52063,SEX_MLE
WHOSIS_000001,GUY,Americas,2020,66.93944,66.01362,68.09627,SEX_BTSX
WHOSIS_000001,TTO,Americas,2014,77.27738,76.91461,77.70039,SEX_FMLE
WHOSIS_000001,ARM,Europe,2016,78.45615,78.34595,78.69287,SEX_FMLE
WHOSIS_000001,SEAR,,2008,65.38495,64.84885,65.95379,SEX_MLE
WHOSIS_000001,LTU,Europe,2018,75.75174,75.68927,75.88902,SEX_BTSX
WHOSIS_000001,EGY,Eastern Mediterranean,2000,71.93654,71.54179,72.46001,SEX_FMLE
WHOSIS_000001,MNE,Europe,2000,70.78632,70.61619,71.04313,SEX_MLE
WHOSIS_000001,HUN,Europe,2021,74.39547,74.36164,74.49484,SEX_BTSX
WHOSIS_000001,GAB,Africa,2021,67.91845,67.02702,69.05208,SEX_FMLE
WHOSIS_000001,WB_LI,,2001,53.01737,52.28196,53.98003,SEX_MLE
WHOSIS_000001,CUB,Americas,2003,75.58202,75.53563,75.68922,SEX_MLE
WHOSIS_000001,TZA,Africa,2005,55.68789,54.83107,56.59375,SEX_MLE
WHOSIS_000001,PRI,Americas,2009,78.42308,78.33251,78.57097,SEX_BTSX
WHOSIS_000001,EMR,,2013,68.82101,68.09665,69.55942,SEX_BTSX
WHOSIS_000001,BRB,Americas,2011,76.02367,75.8205,76.28671,SEX_BTSX
WHOSIS_000001,MLI,Africa,2011,58.72607,57.89167,59.52955,SEX_MLE
WHOSIS_000001,CZE,Europe,2009,77.2752,77.25231,77.36438,SEX_BTSX
WHOSIS_000001,GRC,Europe,2007,77.01318,77.00346,77.09662,SEX_MLE
WHOSIS_000001,COL,Americas,2000,76.63117,76.34464,76.91821,SEX_FMLE
WHOSIS_000001,PRY,Americas,2007,72.41413,71.75051,73.14975,SEX_MLE
WHOSIS_000001,GNQ,Africa,2018,59.86844,58.43321,61.3596,SEX_MLE
WHOSIS_000001,KIR,Western Pacific,2007,61.18689,60.37265,62.02726,SEX_BTSX
WHOSIS_000001,BWA,Africa,2021,59.22471,58.01898,60.10217,SEX_MLE
WHOSIS_000001,SSD,Africa,2017,58.88284,57.47528,60.06026,SEX_BTSX
WHOSIS_000001,LBR,Africa,2009,59.71299,58.78196,60.50398,SEX_MLE
WHOSIS_000001,NLD,Europe,2019,83.76003,83.73728,83.84327,SEX_FMLE
WHOSIS_000001,ALB,Europe,2006,76.62338,76.29725,77.023,SEX_FMLE
WHOSIS_000001,BTN,South-East Asia,2001,66.74868,66.01778,67.5974,SEX_MLE
WHOSIS_000001,BFA,Africa,2015,58.44466,57.48912,59.50691,SEX_MLE
WHOSIS_000001,MLI,Africa,2020,60.68307,59.65082,61.75753,SEX_MLE
WHOSIS_000001,WB_UMI,,2011,73.48017,73.20297,73.87471,SEX_BTSX
WHOSIS_000001,FJI,Western Pacific,2003,66.62544,66.35619,66.9537,SEX_BTSX
WHOSIS_000001,HRV,Europe,2011,80.37717,80.33026,80.51197,SEX_FMLE
WHOSIS_000001,SEN,Africa,2014,65.36987,64.70152,66.11408,SEX_MLE
WHOSIS_000001,EGY,Eastern Mediterranean,2004,71.93683,71.54201,72.31209,SEX_FMLE
WHOSIS_000001,GIN,Africa,2012,57.58137,56.68887,58.5528,SEX_MLE
WHOSIS_000001,WB_HI,,2005,78.55484,78.54091,78.62626,SEX_BTSX
WHOSIS_000001,YEM,Eastern Mediterranean,2012,68.2682,67.28875,69.08824,SEX_BTSX
WHOSIS_000001,IDN,South-East Asia,2003,67.84714,67.36405,68.37208,SEX_BTSX
WHOSIS_000001,CIV,Africa,2020,63.31089,62.29759,64.42912,SEX_BTSX
WHOSIS_000001,ZMB,Africa,2007,51.55444,50.73367,52.47058,SEX_MLE
WHOSIS_000001,JOR,Eastern Mediterranean,2021,75.64974,75.24615,76.162,SEX_BTSX
WHOSIS_000001,USA,Americas,2007,80.22785,80.17888,80.27682,SEX_FMLE
WHOSIS_000001,UKR,Europe,2002,61.8974,61.86594,61.96691,SEX_MLE
WHOSIS_000001,BRN,Western Pacific,2004,77.67974,77.49752,77.9589,SEX_FMLE
WHOSIS_000001,GNQ,Africa,2006,57.12662,55.43141,58.98086,SEX_MLE
WHOSIS_000001,COD,Africa,2016,62.43361,61.63809,63.40799,SEX_FMLE
WHOSIS_000001,MLT,Europe,2020,82.01478,81.89281,82.2173,SEX_BTSX
WHOSIS_000001,QAT,Eastern Mediterranean,2007,73.61966,73.23682,74.04303,SEX_FMLE
WHOSIS_000001,SSD,Africa,2016,59.18616,57.89613,60.61866,SEX_BTSX
WHOSIS_000001,IRN,Eastern Mediterranean,2002,75.82567,75.55805,76.15137,SEX_FMLE
WHOSIS_000001,HTI,Americas,2013,61.91874,61.05393,62.97305,SEX_BTSX
WHOSIS_000001,SGP,Western Pacific,2011,84.08832,84.06194,84.18019,SEX_FMLE
WHOSIS_000001,PAN,Americas,2011,77.51684,77.32045,77.77741,SEX_BTSX
WHOSIS_000001,BHS,Americas,2010,69.36858,69.05451,69.77191,SEX_MLE
WHOSIS_000001,TKM,Europe,2018,69.07787,68.31502,69.75592,SEX_BTSX
WHOSIS_000001,EGY,Eastern Mediterranean,2012,67.14417,66.85647,67.50189,SEX_MLE
WHOSIS_000001,BRN,Western Pacific,2007,78.17775,77.96778,78.48238,SEX_FMLE
WHOSIS_000001,BEL,Europe,2016,78.70423,78.67708,78.79611,SEX_MLE
WHOSIS_000001,BHR,Eastern Mediterranean,2013,75.71542,75.57206,75.94296,SEX_FMLE
WHOSIS_000001,LUX,Europe,2015,84.34911,84.24165,84.54679,SEX_FMLE
WHOSIS_000001,MUS,Africa,2012,73.6903,73.55396,73.90299,SEX_BTSX
WHOSIS_000001,KOR,Western Pacific,2016,79.52891,79.46112,79.59671,SEX_MLE
WHOSIS_000001,WSM,Western Pacific,2010,71.99005,71.53704,72.66915,SEX_FMLE
WHOSIS_000001,ESP,Europe,2005,76.80479,76.73721,76.87236,SEX_MLE
WHOSIS_000001,CYP,Europe,2019,82.17745,81.96728,82.48072,SEX_BTSX
WHOSIS_000001,GEO,Europe,2000,67.27552,66.79634,67.79566,SEX_MLE
WHOSIS_000001,KGZ,Europe,2015,67.83552,67.56343,68.17386,SEX_MLE
WHOSIS_000001,GIN,Africa,2015,60.45563,59.52648,61.28725,SEX_FMLE
WHOSIS_000001,USA,Americas,2001,76.75,76.70177,76.79824,SEX_BTSX
WHOSIS_000001,ARG,Americas,2020,79.37591,79.32273,79.47676,SEX_FMLE
WHOSIS_000001,HTI,Americas,2004,58.24361,57.33387,59.25577,SEX_MLE
WHOSIS_000001,BLR,Europe,2004,68.80163,68.71699,68.94672,SEX_BTSX
WHOSIS_000001,SYC,Africa,2001,72.2276,72.02288,72.51169,SEX_BTSX
WHOSIS_000001,GEO,Europe,2012,67.66459,67.50114,67.86794,SEX_MLE
WHOSIS_000001,SWE,Europe,2005,80.42437,80.42321,80.4917,SEX_BTSX
WHOSIS_000001,IRQ,Eastern Mediterranean,2021,68.88971,68.11784,69.65936,SEX_MLE
WHOSIS_000001,ARE,Eastern Mediterranean,2012,80.30618,79.98715,80.75034,SEX_BTSX
WHOSIS_000001,AUS,Western Pacific,2011,81.93173,81.92975,82.0063,SEX_BTSX
WHOSIS_000001,BRB,Americas,2016,75.13761,74.70661,75.64654,SEX_MLE
WHOSIS_000001,PRK,South-East Asia,2007,72.3656,71.86116,73.04458,SEX_FMLE
WHOSIS_000001,LTU,Europe,2002,66.09422,66.02068,66.22156,SEX_MLE
WHOSIS_000001,CRI,Americas,2002,76.45117,76.36792,76.58297,SEX_MLE
WHOSIS_000001,KAZ,Europe,2019,77.19852,77.05063,77.40051,SEX_FMLE
WHOSIS_000001,LVA,Europe,2005,64.82421,64.73606,64.95604,SEX_MLE
WHOSIS_000001,EST,Europe,2010,75.843,75.72942,76.00101,SEX_BTSX
WHOSIS_000001,WB_HI,,2019,78.48016,78.4707,78.5605,SEX_MLE
WHOSIS_000001,GHA,Africa,2015,66.96885,66.32026,67.70884,SEX_FMLE
WHOSIS_000001,BLR,Europe,2010,70.35076,70.29625,70.45582,SEX_BTSX
WHOSIS_000001,CAN,Americas,2015,83.48,83.45957,83.5551,SEX_FMLE
WHOSIS_000001,COG,Africa,2006,57.19541,56.42407,58.0326,SEX_FMLE
WHOSIS_000001,AGO,Africa,2004,54.21462,53.42263,55.16326,SEX_FMLE
WHOSIS_000001,MMR,South-East Asia,2009,61.18027,60.64452,61.95752,SEX_MLE
WHOSIS_000001,BLR,Europe,2015,68.50926,68.46577,68.61269,SEX_MLE
WHOSIS_000001,SYC,Africa,2010,69.66251,69.46557,69.9225,SEX_MLE
WHOSIS_000001,ETH,Africa,2017,68.07267,67.2676,68.63358,SEX_BTSX
WHOSIS_000001,LCA,Americas,2020,79.55474,79.06896,80.09348,SEX_FMLE
WHOSIS_000001,NIC,Americas,2000,76.18011,75.8007,76.54877,SEX_BTSX
WHOSIS_000001,SLE,Africa,2011,56.4394,55.64651,57.3297,SEX_FMLE
WHOSIS_000001,SOM,Eastern Mediterranean,2009,53.17402,52.12812,54.36106,SEX_FMLE
WHOSIS_000001,ALB,Europe,2020,79.02439,78.81738,79.25018,SEX_FMLE
WHOSIS_000001,ITA,Europe,2011,81.82898,81.77557,81.88239,SEX_BTSX
WHOSIS_000001,LUX,Europe,2019,82.80168,82.65255,83.00392,SEX_BTSX
WHOSIS_000001,CHN,Western Pacific,2010,71.97688,71.60428,72.40097,SEX_MLE
WHOSIS_000001,AZE,Europe,2020,75.46412,75.1473,75.7551,SEX_FMLE
WHOSIS_000001,VNM,Western Pacific,2006,72.23738,71.82209,72.69961,SEX_BTSX
WHOSIS_000001,PHL,Western Pacific,2004,73.50999,73.20079,73.87903,SEX_FMLE
WHOSIS_000001,MWI,Africa,2000,44.64126,43.56409,45.74759,SEX_BTSX
WHOSIS_000001,GMB,Africa,2019,66.97529,66.15849,67.75787,SEX_FMLE
WHOSIS_000001,CHN,Western Pacific,2005,75.1893,74.83593,75.47914,SEX_FMLE
WHOSIS_000001,TJK,Europe,2011,70.42452,70.01121,71.01209,SEX_BTSX
WHOSIS_000001,PRI,Americas,2004,77.47012,77.37605,77.61156,SEX_BTSX
WHOSIS_000001,MEX,Americas,2020,67.11553,66.92357,67.32959,SEX_MLE
WHOSIS_000001,POL,Europe,2019,77.72985,77.72561,77.79861,SEX_BTSX
WHOSIS_000001,SAU,Eastern Mediterranean,2002,71.07576,70.74027,71.53408,SEX_BTSX
WHOSIS_000001,EUR,,2005,69.40746,69.31948,69.57707,SEX_MLE
WHOSIS_000001,MYS,Western Pacific,2010,76.24256,76.01063,76.55306,SEX_FMLE
WHOSIS_000001,SUR,Americas,2013,69.99284,69.68084,70.42441,SEX_MLE
WHOSIS_000001,CHL,Americas,2014,77.33763,77.31532,77.42616,SEX_MLE
WHOSIS_000001,EST,Europe,2013,72.31103,72.22984,72.49062,SEX_MLE
WHOSIS_000001,NAM,Africa,2008,58.62203,57.61842,59.69697,SEX_BTSX
WHOSIS_000001,SLE,Africa,2007,53.81962,52.89423,54.73206,SEX_FMLE
WHOSIS_000001,VNM,Western Pacific,2014,68.61113,68.13542,69.13296,SEX_MLE
WHOSIS_000001,MLI,Africa,2003,54.73267,53.94885,55.65872,SEX_FMLE
WHOSIS_000001,JAM,Americas,2003,71.47614,71.23457,71.8099,SEX_MLE
WHOSIS_000001,PSE,Eastern Mediterranean,2016,74.99065,74.71426,75.32392,SEX_BTSX
WHOSIS_000001,AZE,Europe,2009,72.02967,71.57875,72.4567,SEX_FMLE
WHOSIS_000001,SWE,Europe,2008,78.9856,78.97823,79.05396,SEX_MLE
WHOSIS_000001,TGO,Africa,2012,60.30947,59.51331,61.11157,SEX_BTSX
WHOSIS_000001,YEM,Eastern Mediterranean,2018,69.82911,69.02934,70.70382,SEX_FMLE
WHOSIS_000001,MDV,South-East Asia,2012,75.84623,75.6433,76.17271,SEX_BTSX
WHOSIS_000001,ARE,Eastern Mediterranean,2010,80.24816,79.88023,80.79081,SEX_MLE
WHOSIS_000001,TJK,Europe,2012,69.16156,68.69587,69.82339,SEX_MLE
WHOSIS_000001,CHE,Europe,2020,80.81708,80.7964,80.90245,SEX_MLE
WHOSIS_000001,FJI,Western Pacific,2011,69.41634,69.03833,69.83418,SEX_FMLE
WHOSIS_000001,KEN,Africa,2015,61.87347,61.15386,62.59945,SEX_MLE
WHOSIS_000001,CYP,Europe,2005,81.73399,81.55979,81.97315,SEX_FMLE
WHOSIS_000001,ROU,Europe,2016,78.74772,78.7175,78.85503,SEX_FMLE
WHOSIS_000001,BHR,Eastern Mediterranean,2011,74.19533,74.00275,74.42034,SEX_BTSX
WHOSIS_000001,GIN,Africa,2017,58.96117,57.77478,60.19684,SEX_MLE
WHOSIS_000001,MLI,Africa,2021,62.28962,61.36056,63.29283,SEX_FMLE
WHOSIS_000001,JPN,Western Pacific,2010,83.0833,83.03369,83.13291,SEX_BTSX
WHOSIS_000001,LBR,Africa,2001,54.74068,53.82715,55.63785,SEX_FMLE
WHOSIS_000001,SEAR,,2021,66.59949,66.04235,67.17762,SEX_MLE
WHOSIS_000001,FSM,Western Pacific,2020,68.8385,68.00908,69.5855,SEX_FMLE
WHOSIS_000001,CUB,Americas,2000,76.74759,76.69816,76.84938,SEX_BTSX
WHOSIS_000001,TTO,Americas,2016,76.91267,76.68586,77.17652,SEX_FMLE
WHOSIS_000001,ZAF,Africa,2019,68.84885,68.50429,69.20197,SEX_FMLE
WHOSIS_000001,LCA,Americas,2000,73.21927,73.01167,73.49937,SEX_BTSX
WHOSIS_000001,YEM,Eastern Mediterranean,2021,63.08853,62.30629,64.13351,SEX_MLE
WHOSIS_000001,MDV,South-East Asia,2019,75.4494,75.24258,75.72364,SEX_BTSX
WHOSIS_000001,GLOBAL,,2003,67.61658,67.20724,68.16669,SEX_BTSX
WHOSIS_000001,DNK,Europe,2010,77.19744,77.18347,77.29206,SEX_MLE
WHOSIS_000001,TUN,Eastern Mediterranean,2002,74.75756,74.12968,75.38939,SEX_BTSX
WHOSIS_000001,SAU,Eastern Mediterranean,2016,77.43943,77.09982,77.9212,SEX_FMLE
WHOSIS_000001,KEN,Africa,2012,60.20588,59.68398,60.98323,SEX_MLE
WHOSIS_000001,VUT,Western Pacific,2006,68.97171,68.40456,69.59358,SEX_FMLE
WHOSIS_000001,SYR,Eastern Mediterranean,2009,75.26025,74.94941,75.67918,SEX_FMLE
WHOSIS_000001,WB_LI,,2005,55.94949,55.265,56.76447,SEX_MLE
WHOSIS_000001,BLR,Europe,2004,63.085,62.99339,63.2109,SEX_MLE
WHOSIS_000001,RUS,Europe,2020,71.37748,71.32842,71.42654,SEX_BTSX
WHOSIS_000001,GBR,Europe,2001,80.17593,80.10839,80.24347,SEX_FMLE
WHOSIS_000001,CHL,Americas,2001,79.63195,79.60899,79.72669,SEX_FMLE
WHOSIS_000001,BLR,Europe,2019,79.65554,79.62301,79.75119,SEX_FMLE
WHOSIS_000001,LKA,South-East Asia,2000,71.5113,71.43186,71.68051,SEX_BTSX
WHOSIS_000001,COG,Africa,2016,62.56583,61.79191,63.58801,SEX_BTSX
WHOSIS_000001,HRV,Europe,2009,73.01424,72.96369,73.13461,SEX_MLE
WHOSIS_000001,CMR,Africa,2005,52.882,52.08851,53.78219,SEX_MLE
WHOSIS_000001,GEO,Europe,2001,71.59126,71.2806,72.00641,SEX_BTSX
WHOSIS_000001,PRK,South-East Asia,2021,69.75508,69.13653,70.45217,SEX_MLE
WHOSIS_000001,GBR,Europe,2011,82.45477,82.39863,82.51091,SEX_FMLE
WHOSIS_000001,DOM,Americas,2007,70.45174,69.62721,71.34193,SEX_MLE
WHOSIS_000001,CIV,Africa,2003,52.20445,51.47854,53.16098,SEX_BTSX
WHOSIS_000001,USA,Americas,2001,79.13898,79.09291,79.18505,SEX_FMLE
WHOSIS_000001,IRQ,Eastern Mediterranean,2021,71.46632,70.86157,72.21212,SEX_BTSX
WHOSIS_000001,MDV,South-East Asia,2007,75.53277,75.27869,75.85567,SEX_FMLE
WHOSIS_000001,DNK,Europe,2002,74.86705,74.83802,74.95451,SEX_MLE
WHOSIS_000001,IRN,Eastern Mediterranean,2001,72.18901,71.91991,72.53967,SEX_MLE
WHOSIS_000001,TZA,Africa,2004,54.81802,53.97975,55.87977,SEX_MLE
WHOSIS_000001,KHM,Western Pacific,2002,63.20042,62.65687,63.75315,SEX_FMLE
WHOSIS_000001,TKM,Europe,2000,69.45406,68.90365,70.02173,SEX_FMLE
WHOSIS_000001,LVA,Europe,2003,65.34924,65.2704,65.49327,SEX_MLE
WHOSIS_000001,NAM,Africa,2010,63.40145,62.39,64.44931,SEX_FMLE
WHOSIS_000001,SLE,Africa,2005,51.05712,50.05513,52.08651,SEX_MLE
WHOSIS_000001,GNB,Africa,2011,55.96327,55.00059,56.85533,SEX_BTSX
WHOSIS_000001,BEN,Africa,2012,59.48908,58.60541,60.41363,SEX_MLE
WHOSIS_000001,IND,South-East Asia,2014,70.63601,70.24443,71.12139,SEX_FMLE
WHOSIS_000001,URY,Americas,2006,80.285,80.23092,80.41408,SEX_FMLE
WHOSIS_000001,ZAF,Africa,2002,52.13723,51.81523,52.51994,SEX_MLE
WHOSIS_000001,LTU,Europe,2001,71.51539,71.44135,71.63852,SEX_BTSX
WHOSIS_000001,PRI,Americas,2012,75.68753,75.59955,75.8437,SEX_MLE
WHOSIS_000001,SSD,Africa,2018,60.96826,59.87359,62.2746,SEX_FMLE
WHOSIS_000001,ERI,Africa,2011,60.90744,60.09262,61.90007,SEX_BTSX
WHOSIS_000001,BLR,Europe,2010,76.43373,76.38897,76.5458,SEX_FMLE
WHOSIS_000001,TJK,Europe,2001,66.35716,65.73155,66.99462,SEX_BTSX
WHOSIS_000001,BRB,Americas,2017,76.33626,75.87092,76.91579,SEX_BTSX
WHOSIS_000001,TZA,Africa,2016,65.60342,64.91788,66.37861,SEX_BTSX
WHOSIS_000001,MEX,Americas,2000,74.21831,74.06163,74.43527,SEX_BTSX
WHOSIS_000001,EST,Europe,2009,79.9202,79.81955,80.09473,SEX_FMLE
WHOSIS_000001,MEX,Americas,2017,72.98209,72.82859,73.18605,SEX_MLE
WHOSIS_000001,DJI,Eastern Mediterranean,2014,63.51526,62.54257,64.89164,SEX_BTSX
WHOSIS_000001,JOR,Eastern Mediterranean,2019,79.78542,79.27624,80.34593,SEX_BTSX
WHOSIS_000001,GTM,Americas,2004,69.65899,69.28785,70.1143,SEX_BTSX
WHOSIS_000001,ARE,Eastern Mediterranean,2020,82.16459,81.8107,82.60444,SEX_FMLE
WHOSIS_000001,LVA,Europe,2012,73.86536,73.78385,74.01028,SEX_BTSX
WHOSIS_000001,CAF,Africa,2011,51.38917,50.06587,52.50197,SEX_FMLE
WHOSIS_000001,UKR,Europe,2003,73.19617,73.13418,73.32268,SEX_FMLE
WHOSIS_000001,PER,Americas,2001,77.62413,77.18665,78.09467,SEX_FMLE
WHOSIS_000001,HND,Americas,2005,70.54437,69.68669,71.44177,SEX_BTSX
WHOSIS_000001,LBN,Eastern Mediterranean,2005,78.74147,78.43877,79.17887,SEX_FMLE
WHOSIS_000001,BRB,Americas,2016,77.42884,77.08525,77.87955,SEX_FMLE
WHOSIS_000001,BDI,Africa,2001,43.10796,42.38186,44.00704,SEX_MLE
WHOSIS_000001,SRB,Europe,2011,71.8954,71.81,72.03309,SEX_MLE
WHOSIS_000001,BRB,Americas,2000,74.60503,74.40561,74.84753,SEX_BTSX
WHOSIS_000001,CMR,Africa,2000,52.95853,52.08116,53.77537,SEX_BTSX
WHOSIS_000001,TZA,Africa,2008,60.43731,59.79225,61.17652,SEX_BTSX
WHOSIS_000001,PAK,Eastern Mediterranean,2003,62.14631,61.48009,62.83323,SEX_BTSX
WHOSIS_000001,WB_LMI,,2012,65.47044,65.04927,66.13744,SEX_MLE
WHOSIS_000001,PSE,Eastern Mediterranean,2011,70.70671,70.40702,71.05297,SEX_MLE
WHOSIS_000001,LVA,Europe,2008,66.40447,66.32463,66.56346,SEX_MLE
WHOSIS_000001,MUS,Africa,2019,77.42886,77.28628,77.66903,SEX_FMLE
WHOSIS_000001,PRI,Americas,2018,80.71857,80.63201,80.86536,SEX_BTSX
WHOSIS_000001,NAM,Africa,2019,59.98828,59.11308,61.07055,SEX_MLE
WHOSIS_000001,PAN,Americas,2000,76.15178,75.89637,76.44573,SEX_BTSX
WHOSIS_000001,BDI,Africa,2009,59.96128,59.23109,60.86699,SEX_FMLE
WHOSIS_000001,PRK,South-East Asia,2015,74.27301,73.59239,75.03761,SEX_FMLE
WHOSIS_000001,PNG,Western Pacific,2013,64.46461,63.75541,65.1342,SEX_MLE
WHOSIS_000001,SUR,Americas,2021,69.78412,68.81731,70.89776,SEX_BTSX
WHOSIS_000001,SVN,Europe,2010,76.23431,76.15636,76.39809,SEX_MLE
WHOSIS_000001,GLOBAL,,2004,67.95251,67.5119,68.43497,SEX_BTSX
WHOSIS_000001,SSD,Africa,2020,61.2504,60.25026,62.39586,SEX_FMLE
WHOSIS_000001,SWZ,Africa,2004,42.94608,41.08146,45.09585,SEX_FMLE
WHOSIS_000001,ERI,Africa,2012,64.45653,63.46163,65.38803,SEX_FMLE
WHOSIS_000001,SOM,Eastern Mediterranean,2019,52.86612,51.43068,54.19155,SEX_MLE
WHOSIS_000001,MNE,Europe,2016,79.80532,79.70951,79.97964,SEX_FMLE
WHOSIS_000001,PRK,South-East Asia,2019,72.31891,71.63792,73.19092,SEX_BTSX
WHOSIS_000001,COM,Africa,2015,66.38946,65.39716,67.46236,SEX_MLE
WHOSIS_000001,CHN,Western Pacific,2015,79.76158,79.40826,80.17085,SEX_FMLE
WHOSIS_000001,WB_LI,,2002,55.01067,54.21451,56.02599,SEX_BTSX
WHOSIS_000001,COG,Africa,2015,62.05476,61.26075,62.93145,SEX_BTSX
WHOSIS_000001,AUS,Western Pacific,2004,83.04711,83.0436,83.11814,SEX_FMLE
WHOSIS_000001,SLV,Americas,2002,69.20361,68.84877,69.6152,SEX_MLE
WHOSIS_000001,CHN,Western Pacific,2014,73.39094,73.02686,73.84077,SEX_MLE
WHOSIS_000001,GNB,Africa,2012,54.15381,53.27373,55.29512,SEX_MLE
WHOSIS_000001,CZE,Europe,2011,77.78639,77.75579,77.88065,SEX_BTSX
WHOSIS_000001,NER,Africa,2005,55.31492,54.25674,56.37601,SEX_FMLE
WHOSIS_000001,SLV,Americas,2005,73.40349,73.16945,73.68502,SEX_BTSX
WHOSIS_000001,GRC,Europe,2013,80.77962,80.76745,80.85919,SEX_BTSX
WHOSIS_000001,MNG,Western Pacific,2000,59.94707,59.457,60.55433,SEX_MLE
WHOSIS_000001,COD,Africa,2008,57.87865,57.14046,58.63533,SEX_FMLE
WHOSIS_000001,MDA,Europe,2006,66.71689,66.57151,66.94931,SEX_BTSX
WHOSIS_000001,ARM,Europe,2005,68.2526,68.07922,68.46586,SEX_MLE
WHOSIS_000001,ATG,Americas,2005,77.54738,77.32394,77.88278,SEX_FMLE
WHOSIS_000001,KGZ,Europe,2016,72.67044,72.45388,72.96298,SEX_BTSX
